period,lat,lon,parking,d
30,37.53225,126.914991,3,
31,37.53225,126.914991,2.5,
32,37.53225,126.914991,2,
33,37.53225,126.914991,1.5,
34,37.53225,126.914991,1,
35,37.53225,126.914991,0.5,
36,37.53225,126.914991,0,
37,37.52633,126.914991,0,
38,37.52051,126.914991,12.5,
39,37.52051,126.914991,12,
40,37.52051,126.904051,11.5,
41,37.52051,126.893161,11,
42,37.52051,126.893161,10.5,
43,37.52051,126.893161,10,
44,37.52051,126.893161,9.5,
45,37.52051,126.893161,9,
46,37.52051,126.893161,8.5,
47,37.52051,126.893161,8,
48,37.52051,126.893161,7.5,
1,37.52051,126.893161,7,
2,37.52051,126.893161,6.5,
3,37.52051,126.893161,6,
4,37.52051,126.893161,5.5,
5,37.52051,126.893161,5,
6,37.52051,126.893161,4.5,
7,37.52051,126.893161,4,
8,37.52051,126.893161,3.5,
9,37.52051,126.893161,3,
10,37.52051,126.893161,2.5,
11,37.52051,126.893161,2,
12,37.52051,126.893161,1.5,
13,37.52051,126.893161,1,
14,37.52051,126.893161,0.5,
15,37.52051,126.893161,0,
16,37.52743,126.903971,0,
17,37.53165,126.914921,9.5,
18,37.53165,126.914921,9,
19,37.53165,126.914921,8.5,
20,37.53165,126.914921,8,
21,37.53165,126.914921,7.5,
22,37.53165,126.914921,7,
23,37.53165,126.914921,6.5,
24,37.53165,126.914921,6,
25,37.53165,126.914921,5.5,
26,37.53165,126.914921,5,
27,37.53165,126.914921,4.5,
28,37.53165,126.914921,4,
29,37.53165,126.914921,3.5,
30,37.53165,126.914921,3,
31,37.53165,126.914921,2.5,
32,37.53165,126.914921,2,
33,37.53165,126.914921,1.5,
34,37.53165,126.914921,1,
35,37.53165,126.914921,0.5,
36,37.53165,126.914921,0,
37,37.52593,126.914921,0,
38,37.52081,126.914921,0.5,
39,37.52081,126.914921,0,
40,37.510821,126.893751,0,
41,37.52081,126.893041,7.5,
42,37.52081,126.893041,7,
43,37.52081,126.893041,6.5,
44,37.52081,126.893041,6,
45,37.52081,126.893041,5.5,
46,37.52081,126.893041,5,
47,37.52081,126.893041,4.5,
48,37.52081,126.893041,4,
1,37.52081,126.893041,3.5,
2,37.52081,126.893041,3,
3,37.52081,126.893041,2.5,
4,37.52081,126.893041,2,
5,37.52081,126.893041,1.5,
6,37.52081,126.893041,1,
7,37.52081,126.893041,0.5,
8,37.52081,126.893041,0,
9,37.516706,126.917488,0,
10,37.52081,126.893041,2.5,
11,37.52081,126.893041,2,
12,37.52081,126.893041,1.5,
13,37.52081,126.893041,1,
14,37.52081,126.893041,0.5,
15,37.52081,126.893041,0,
16,37.52593,126.903961,0,
17,37.53235,126.915001,8.5,
18,37.53235,126.915001,8,
19,37.53235,126.915001,7.5,
20,37.53235,126.915001,7,
21,37.53235,126.915001,6.5,
22,37.53235,126.915001,6,
23,37.53235,126.915001,5.5,
24,37.53235,126.915001,5,
25,37.53235,126.915001,4.5,
26,37.53235,126.915001,4,
27,37.53235,126.915001,3.5,
28,37.53235,126.915001,3,
29,37.53235,126.915001,2.5,
30,37.53235,126.915001,2,
31,37.53235,126.915001,1.5,
32,37.53235,126.915001,1,
33,37.53235,126.915001,0.5,
34,37.53235,126.915001,0,
35,37.499791,126.919634,0,
36,37.53235,126.915001,0,
37,37.52733,126.915001,0,
38,37.52141,126.915001,4.5,
39,37.52141,126.915001,4,
40,37.52141,126.904091,3.5,
41,37.52141,126.893141,3,
42,37.52141,126.893141,2.5,
43,37.52141,126.893141,2,
44,37.52141,126.893141,1.5,
45,37.52141,126.893141,1,
46,37.52141,126.893141,0.5,
47,37.52141,126.893141,0,
48,37.510426,126.910278,0,
1,37.52141,126.893141,5.5,
2,37.52141,126.893141,5,
3,37.52141,126.893141,4.5,
4,37.52141,126.893141,4,
5,37.52141,126.893141,3.5,
6,37.52141,126.893141,3,
7,37.52141,126.893141,2.5,
8,37.52141,126.893141,2,
9,37.52141,126.893141,1.5,
10,37.52141,126.893141,1,
11,37.52141,126.893141,0.5,
12,37.52141,126.893141,0,
13,37.516706,126.917488,0.5,
14,37.516706,126.917488,0,
15,37.52141,126.893141,0,
16,37.52613,126.904071,0,
17,37.53285,126.914941,9,
18,37.53285,126.914941,8.5,
19,37.53285,126.914941,8,
20,37.53285,126.914941,7.5,
21,37.53285,126.914941,7,
22,37.53285,126.914941,6.5,
23,37.53285,126.914941,6,
24,37.53285,126.914941,5.5,
25,37.53285,126.914941,5,
26,37.53285,126.914941,4.5,
27,37.53285,126.914941,4,
28,37.53285,126.914941,3.5,
29,37.53285,126.914941,3,
30,37.53285,126.914941,2.5,
31,37.53285,126.914941,2,
32,37.53285,126.914941,1.5,
33,37.53285,126.914941,1,
34,37.53285,126.914941,0.5,
35,37.53285,126.914941,0,
36,37.524092,126.895859,0,
37,37.52563,126.914941,0,
38,37.52181,126.914941,12.5,
39,37.52181,126.914941,12,
40,37.52181,126.903931,11.5,
41,37.52181,126.893191,11,
42,37.52181,126.893191,10.5,
43,37.52181,126.893191,10,
44,37.52181,126.893191,9.5,
45,37.52181,126.893191,9,
46,37.52181,126.893191,8.5,
47,37.52181,126.893191,8,
48,37.52181,126.893191,7.5,
1,37.52181,126.893191,7,
2,37.52181,126.893191,6.5,
3,37.52181,126.893191,6,
4,37.52181,126.893191,5.5,
5,37.52181,126.893191,5,
6,37.52181,126.893191,4.5,
7,37.52181,126.893191,4,
8,37.52181,126.893191,3.5,
9,37.52181,126.893191,3,
10,37.52181,126.893191,2.5,
11,37.52181,126.893191,2,
12,37.52181,126.893191,1.5,
13,37.52181,126.893191,1,
14,37.52181,126.893191,0.5,
15,37.52181,126.893191,0,
16,37.52593,126.904091,0,
17,37.53105,126.914831,9.5,
18,37.53105,126.914831,9,
19,37.53105,126.914831,8.5,
20,37.53105,126.914831,8,
21,37.53105,126.914831,7.5,
22,37.53105,126.914831,7,
23,37.53105,126.914831,6.5,
24,37.53105,126.914831,6,
25,37.53105,126.914831,5.5,
26,37.53105,126.914831,5,
27,37.53105,126.914831,4.5,
28,37.53105,126.914831,4,
29,37.53105,126.914831,3.5,
30,37.53105,126.914831,3,
31,37.53105,126.914831,2.5,
32,37.53105,126.914831,2,
33,37.53105,126.914831,1.5,
34,37.53105,126.914831,1,
35,37.53105,126.914831,0.5,
36,37.53105,126.914831,0,
37,37.52593,126.914831,0,
38,37.52171,126.914831,5.5,
39,37.52171,126.914831,5,
40,37.52171,126.903951,4.5,
41,37.52171,126.893201,4,
42,37.52171,126.893201,3.5,
43,37.52171,126.893201,3,
44,37.52171,126.893201,2.5,
45,37.52171,126.893201,2,
46,37.52171,126.893201,1.5,
47,37.52171,126.893201,1,
48,37.52171,126.893201,0.5,
1,37.52171,126.893201,0,
2,37.516706,126.917488,0,
3,37.510821,126.893751,0,
4,37.52171,126.893201,5.5,
5,37.52171,126.893201,5,
6,37.52171,126.893201,4.5,
7,37.52171,126.893201,4,
8,37.52171,126.893201,3.5,
9,37.52171,126.893201,3,
10,37.52171,126.893201,2.5,
11,37.52171,126.893201,2,
12,37.52171,126.893201,1.5,
13,37.52171,126.893201,1,
14,37.52171,126.893201,0.5,
15,37.52171,126.893201,0,
16,37.52673,126.903971,0,
17,37.53095,126.914831,9.5,
18,37.53095,126.914831,9,
19,37.53095,126.914831,8.5,
20,37.53095,126.914831,8,
21,37.53095,126.914831,7.5,
22,37.53095,126.914831,7,
23,37.53095,126.914831,6.5,
24,37.53095,126.914831,6,
25,37.53095,126.914831,5.5,
26,37.53095,126.914831,5,
27,37.53095,126.914831,4.5,
28,37.53095,126.914831,4,
29,37.53095,126.914831,3.5,
30,37.53095,126.914831,3,
31,37.53095,126.914831,2.5,
32,37.53095,126.914831,2,
33,37.53095,126.914831,1.5,
34,37.53095,126.914831,1,
35,37.53095,126.914831,0.5,
36,37.53095,126.914831,0,
37,37.52693,126.914831,0,
38,37.52151,126.914831,7,
39,37.52151,126.914831,6.5,
40,37.52151,126.903961,6,
41,37.52151,126.893221,5.5,
42,37.52151,126.893221,5,
43,37.52151,126.893221,4.5,
44,37.52151,126.893221,4,
45,37.52151,126.893221,3.5,
46,37.52151,126.893221,3,
47,37.52151,126.893221,2.5,
48,37.52151,126.893221,2,
1,37.52151,126.893221,1.5,
2,37.52151,126.893221,1,
3,37.52151,126.893221,0.5,
4,37.52151,126.893221,0,
5,37.516706,126.917488,0,
6,37.518646,126.903712,0,
7,37.52151,126.893221,4,
8,37.52151,126.893221,3.5,
9,37.52151,126.893221,3,
10,37.52151,126.893221,2.5,
11,37.52151,126.893221,2,
12,37.52151,126.893221,1.5,
13,37.52151,126.893221,1,
14,37.52151,126.893221,0.5,
15,37.52151,126.893221,0,
16,37.52543,126.904051,0,
17,37.53275,126.914831,9.5,
18,37.53275,126.914831,9,
19,37.53275,126.914831,8.5,
20,37.53275,126.914831,8,
21,37.53275,126.914831,7.5,
22,37.53275,126.914831,7,
23,37.53275,126.914831,6.5,
24,37.53275,126.914831,6,
25,37.53275,126.914831,5.5,
26,37.53275,126.914831,5,
27,37.53275,126.914831,4.5,
28,37.53275,126.914831,4,
29,37.53275,126.914831,3.5,
30,37.53275,126.914831,3,
31,37.53275,126.914831,2.5,
32,37.53275,126.914831,2,
33,37.53275,126.914831,1.5,
34,37.53275,126.914831,1,
35,37.53275,126.914831,0.5,
36,37.53275,126.914831,0,
37,37.52623,126.914831,0,
38,37.505949,126.910622,0,
39,37.524092,126.895859,0,
40,37.52181,126.904021,1,
41,37.52181,126.893161,0.5,
42,37.52181,126.893161,0,
43,37.518646,126.903712,0,
44,37.52181,126.893161,9,
45,37.52181,126.893161,8.5,
46,37.52181,126.893161,8,
47,37.52181,126.893161,7.5,
48,37.52181,126.893161,7,
1,37.52181,126.893161,6.5,
2,37.52181,126.893161,6,
3,37.52181,126.893161,5.5,
4,37.52181,126.893161,5,
5,37.52181,126.893161,4.5,
6,37.52181,126.893161,4,
7,37.52181,126.893161,3.5,
8,37.52181,126.893161,3,
9,37.52181,126.893161,2.5,
10,37.52181,126.893161,2,
11,37.52181,126.893161,1.5,
12,37.52181,126.893161,1,
13,37.52181,126.893161,0.5,
14,37.52181,126.893161,0,
15,37.513063,126.926114,0,
16,37.52613,126.903931,0,
17,37.53235,126.914941,9.5,
18,37.53235,126.914941,9,
19,37.53235,126.914941,8.5,
20,37.53235,126.914941,8,
21,37.53235,126.914941,7.5,
22,37.53235,126.914941,7,
23,37.53235,126.914941,6.5,
24,37.53235,126.914941,6,
25,37.53235,126.914941,5.5,
26,37.53235,126.914941,5,
27,37.53235,126.914941,4.5,
28,37.53235,126.914941,4,
29,37.53235,126.914941,3.5,
30,37.53235,126.914941,3,
31,37.53235,126.914941,2.5,
32,37.53235,126.914941,2,
33,37.53235,126.914941,1.5,
34,37.53235,126.914941,1,
35,37.53235,126.914941,0.5,
36,37.53235,126.914941,0,
37,37.52563,126.914941,0,
38,37.52181,126.914941,3.5,
39,37.52181,126.914941,3,
40,37.52181,126.904131,2.5,
41,37.52181,126.893091,2,
42,37.52181,126.893091,1.5,
43,37.52181,126.893091,1,
44,37.52181,126.893091,0.5,
45,37.52181,126.893091,0,
46,37.541125,126.898219,0,
47,37.52181,126.893091,4,
48,37.52181,126.893091,3.5,
1,37.52181,126.893091,3,
2,37.52181,126.893091,2.5,
3,37.52181,126.893091,2,
4,37.52181,126.893091,1.5,
5,37.52181,126.893091,1,
6,37.52181,126.893091,0.5,
7,37.52181,126.893091,0,
8,37.515144,126.90706,0,
9,37.52181,126.893091,2,
10,37.52181,126.893091,1.5,
11,37.52181,126.893091,1,
12,37.52181,126.893091,0.5,
13,37.52181,126.893091,0,
14,37.518646,126.903712,0,
15,37.52181,126.893091,0,
16,37.52653,126.904091,0,
17,37.53255,126.914971,9.5,
18,37.53255,126.914971,9,
19,37.53255,126.914971,8.5,
20,37.53255,126.914971,8,
21,37.53255,126.914971,7.5,
22,37.53255,126.914971,7,
23,37.53255,126.914971,6.5,
24,37.53255,126.914971,6,
25,37.53255,126.914971,5.5,
26,37.53255,126.914971,5,
27,37.53255,126.914971,4.5,
28,37.53255,126.914971,4,
29,37.53255,126.914971,3.5,
30,37.53255,126.914971,3,
31,37.53255,126.914971,2.5,
32,37.53255,126.914971,2,
33,37.53255,126.914971,1.5,
34,37.53255,126.914971,1,
35,37.53255,126.914971,0.5,
36,37.53255,126.914971,0,
37,37.52613,126.914971,0,
38,37.52171,126.914971,12.5,
39,37.52171,126.914971,12,
40,37.52171,126.904131,11.5,
41,37.52171,126.893161,11,
42,37.52171,126.893161,10.5,
43,37.52171,126.893161,10,
44,37.52171,126.893161,9.5,
45,37.52171,126.893161,9,
46,37.52171,126.893161,8.5,
47,37.52171,126.893161,8,
48,37.52171,126.893161,7.5,
1,37.52171,126.893161,7,
2,37.52171,126.893161,6.5,
3,37.52171,126.893161,6,
4,37.52171,126.893161,5.5,
5,37.52171,126.893161,5,
6,37.52171,126.893161,4.5,
7,37.52171,126.893161,4,
8,37.52171,126.893161,3.5,
9,37.52171,126.893161,3,
10,37.52171,126.893161,2.5,
11,37.52171,126.893161,2,
12,37.52171,126.893161,1.5,
13,37.52171,126.893161,1,
14,37.52171,126.893161,0.5,
15,37.52171,126.893161,0,
16,37.52573,126.904061,0,
17,37.53095,126.914991,8.5,
18,37.53095,126.914991,8,
19,37.53095,126.914991,7.5,
20,37.53095,126.914991,7,
21,37.53095,126.914991,6.5,
22,37.53095,126.914991,6,
23,37.53095,126.914991,5.5,
24,37.53095,126.914991,5,
25,37.53095,126.914991,4.5,
26,37.53095,126.914991,4,
27,37.53095,126.914991,3.5,
28,37.53095,126.914991,3,
29,37.53095,126.914991,2.5,
30,37.53095,126.914991,2,
31,37.53095,126.914991,1.5,
32,37.53095,126.914991,1,
33,37.53095,126.914991,0.5,
34,37.53095,126.914991,0,
35,37.522594,126.905258,0,
36,37.53095,126.914991,0,
37,37.52713,126.914991,0,
38,37.52181,126.914991,12.5,
39,37.52181,126.914991,12,
40,37.52181,126.903991,11.5,
41,37.52181,126.893231,11,
42,37.52181,126.893231,10.5,
43,37.52181,126.893231,10,
44,37.52181,126.893231,9.5,
45,37.52181,126.893231,9,
46,37.52181,126.893231,8.5,
47,37.52181,126.893231,8,
48,37.52181,126.893231,7.5,
1,37.52181,126.893231,7,
2,37.52181,126.893231,6.5,
3,37.52181,126.893231,6,
4,37.52181,126.893231,5.5,
5,37.52181,126.893231,5,
6,37.52181,126.893231,4.5,
7,37.52181,126.893231,4,
8,37.52181,126.893231,3.5,
9,37.52181,126.893231,3,
10,37.52181,126.893231,2.5,
11,37.52181,126.893231,2,
12,37.52181,126.893231,1.5,
13,37.52181,126.893231,1,
14,37.52181,126.893231,0.5,
15,37.52181,126.893231,0,
16,37.52603,126.903971,0,
17,37.53135,126.914951,9.5,
18,37.53135,126.914951,9,
19,37.53135,126.914951,8.5,
20,37.53135,126.914951,8,
21,37.53135,126.914951,7.5,
22,37.53135,126.914951,7,
23,37.53135,126.914951,6.5,
24,37.53135,126.914951,6,
25,37.53135,126.914951,5.5,
26,37.53135,126.914951,5,
27,37.53135,126.914951,4.5,
28,37.53135,126.914951,4,
29,37.53135,126.914951,3.5,
30,37.53135,126.914951,3,
31,37.53135,126.914951,2.5,
32,37.53135,126.914951,2,
33,37.53135,126.914951,1.5,
34,37.53135,126.914951,1,
35,37.53135,126.914951,0.5,
36,37.53135,126.914951,0,
37,37.52563,126.914951,0,
38,37.52141,126.914951,12.5,
39,37.52141,126.914951,12,
40,37.52141,126.904021,11.5,
41,37.52141,126.893041,11,
42,37.52141,126.893041,10.5,
43,37.52141,126.893041,10,
44,37.52141,126.893041,9.5,
45,37.52141,126.893041,9,
46,37.52141,126.893041,8.5,
47,37.52141,126.893041,8,
48,37.52141,126.893041,7.5,
1,37.52141,126.893041,7,
2,37.52141,126.893041,6.5,
3,37.52141,126.893041,6,
4,37.52141,126.893041,5.5,
5,37.52141,126.893041,5,
6,37.52141,126.893041,4.5,
7,37.52141,126.893041,4,
8,37.52141,126.893041,3.5,
9,37.52141,126.893041,3,
10,37.52141,126.893041,2.5,
11,37.52141,126.893041,2,
12,37.52141,126.893041,1.5,
13,37.52141,126.893041,1,
14,37.52141,126.893041,0.5,
15,37.52141,126.893041,0,
16,37.52673,126.904021,0,
17,37.53205,126.914861,9.5,
18,37.53205,126.914861,9,
19,37.53205,126.914861,8.5,
20,37.53205,126.914861,8,
21,37.53205,126.914861,7.5,
22,37.53205,126.914861,7,
23,37.53205,126.914861,6.5,
24,37.53205,126.914861,6,
25,37.53205,126.914861,5.5,
26,37.53205,126.914861,5,
27,37.53205,126.914861,4.5,
28,37.53205,126.914861,4,
29,37.53205,126.914861,3.5,
30,37.53205,126.914861,3,
31,37.53205,126.914861,2.5,
32,37.53205,126.914861,2,
33,37.53205,126.914861,1.5,
34,37.53205,126.914861,1,
35,37.53205,126.914861,0.5,
36,37.53205,126.914861,0,
37,37.52663,126.914861,0,
38,37.52101,126.914861,3.5,
39,37.52101,126.914861,3,
40,37.52101,126.904071,2.5,
41,37.52101,126.893151,2,
42,37.52101,126.893151,1.5,
43,37.52101,126.893151,1,
44,37.52101,126.893151,0.5,
45,37.52101,126.893151,0,
46,37.510426,126.910278,0,
47,37.52101,126.893151,3,
48,37.52101,126.893151,2.5,
1,37.52101,126.893151,2,
2,37.52101,126.893151,1.5,
3,37.52101,126.893151,1,
4,37.52101,126.893151,0.5,
5,37.52101,126.893151,0,
6,37.515144,126.90706,0,
7,37.52101,126.893151,4,
8,37.52101,126.893151,3.5,
9,37.52101,126.893151,3,
10,37.52101,126.893151,2.5,
11,37.52101,126.893151,2,
12,37.52101,126.893151,1.5,
13,37.52101,126.893151,1,
14,37.52101,126.893151,0.5,
15,37.52101,126.893151,0,
16,37.52593,126.903951,0,
17,37.487865,126.90058,0,
18,37.53115,126.914871,2,
19,37.53115,126.914871,1.5,
20,37.53115,126.914871,1,
21,37.53115,126.914871,0.5,
22,37.53115,126.914871,0,
23,37.5255,126.886289,0,
24,37.53115,126.914871,6,
25,37.53115,126.914871,5.5,
26,37.53115,126.914871,5,
27,37.53115,126.914871,4.5,
28,37.53115,126.914871,4,
29,37.53115,126.914871,3.5,
30,37.53115,126.914871,3,
31,37.53115,126.914871,2.5,
32,37.53115,126.914871,2,
33,37.53115,126.914871,1.5,
34,37.53115,126.914871,1,
35,37.53115,126.914871,0.5,
36,37.53115,126.914871,0,
37,37.52593,126.914871,0,
38,37.52041,126.914871,12.5,
39,37.52041,126.914871,12,
40,37.52041,126.903941,11.5,
41,37.52041,126.893071,11,
42,37.52041,126.893071,10.5,
43,37.52041,126.893071,10,
44,37.52041,126.893071,9.5,
45,37.52041,126.893071,9,
46,37.52041,126.893071,8.5,
47,37.52041,126.893071,8,
48,37.52041,126.893071,7.5,
1,37.52041,126.893071,7,
2,37.52041,126.893071,6.5,
3,37.52041,126.893071,6,
4,37.52041,126.893071,5.5,
5,37.52041,126.893071,5,
6,37.52041,126.893071,4.5,
7,37.52041,126.893071,4,
8,37.52041,126.893071,3.5,
9,37.52041,126.893071,3,
10,37.52041,126.893071,2.5,
11,37.52041,126.893071,2,
12,37.52041,126.893071,1.5,
13,37.52041,126.893071,1,
14,37.52041,126.893071,0.5,
15,37.52041,126.893071,0,
16,37.52683,126.904091,0,
17,37.53235,126.914981,5.5,
18,37.53235,126.914981,5,
19,37.53235,126.914981,4.5,
20,37.53235,126.914981,4,
21,37.53235,126.914981,3.5,
22,37.53235,126.914981,3,
23,37.53235,126.914981,2.5,
24,37.53235,126.914981,2,
25,37.53235,126.914981,1.5,
26,37.53235,126.914981,1,
27,37.53235,126.914981,0.5,
28,37.53235,126.914981,0,
29,37.505259,126.905429,0,
30,37.515144,126.90706,0,
31,37.538322,126.892554,0,
32,37.505259,126.905429,0,
33,37.511191,126.916973,0,
34,37.522594,126.905258,0,
35,37.53235,126.914981,0.5,
36,37.53235,126.914981,0,
37,37.52703,126.914981,0,
38,37.52001,126.914981,11.5,
39,37.52001,126.914981,11,
40,37.52001,126.904111,10.5,
41,37.52001,126.893151,10,
42,37.52001,126.893151,9.5,
43,37.52001,126.893151,9,
44,37.52001,126.893151,8.5,
45,37.52001,126.893151,8,
46,37.52001,126.893151,7.5,
47,37.52001,126.893151,7,
48,37.52001,126.893151,6.5,
1,37.52001,126.893151,6,
2,37.52001,126.893151,5.5,
3,37.52001,126.893151,5,
4,37.52001,126.893151,4.5,
5,37.52001,126.893151,4,
6,37.52001,126.893151,3.5,
7,37.52001,126.893151,3,
8,37.52001,126.893151,2.5,
9,37.52001,126.893151,2,
10,37.52001,126.893151,1.5,
11,37.52001,126.893151,1,
12,37.52001,126.893151,0.5,
13,37.52001,126.893151,0,
14,37.499791,126.919634,0,
15,37.52001,126.893151,0,
16,37.52733,126.903931,0,
17,37.53095,126.914841,6.5,
18,37.53095,126.914841,6,
19,37.53095,126.914841,5.5,
20,37.53095,126.914841,5,
21,37.53095,126.914841,4.5,
22,37.53095,126.914841,4,
23,37.53095,126.914841,3.5,
24,37.53095,126.914841,3,
25,37.53095,126.914841,2.5,
26,37.53095,126.914841,2,
27,37.53095,126.914841,1.5,
28,37.53095,126.914841,1,
29,37.53095,126.914841,0.5,
30,37.53095,126.914841,0,
31,37.510821,126.893751,0,
32,37.511191,126.916973,0,
33,37.510426,126.910278,0,
34,37.525956,126.911091,0,
35,37.500165,126.909248,0,
36,37.5255,126.886289,0,
37,37.52663,126.914841,0,
38,37.52071,126.914841,12.5,
39,37.52071,126.914841,12,
40,37.52071,126.903991,11.5,
41,37.52071,126.893231,11,
42,37.52071,126.893231,10.5,
43,37.52071,126.893231,10,
44,37.52071,126.893231,9.5,
45,37.52071,126.893231,9,
46,37.52071,126.893231,8.5,
47,37.52071,126.893231,8,
48,37.52071,126.893231,7.5,
1,37.52071,126.893231,7,
2,37.52071,126.893231,6.5,
3,37.52071,126.893231,6,
4,37.52071,126.893231,5.5,
5,37.52071,126.893231,5,
6,37.52071,126.893231,4.5,
7,37.52071,126.893231,4,
8,37.52071,126.893231,3.5,
9,37.52071,126.893231,3,
10,37.52071,126.893231,2.5,
11,37.52071,126.893231,2,
12,37.52071,126.893231,1.5,
13,37.52071,126.893231,1,
14,37.52071,126.893231,0.5,
15,37.52071,126.893231,0,
16,37.52613,126.904061,0,
17,37.53105,126.914911,0,
18,37.511191,126.916973,0,
19,37.510821,126.893751,0,
20,37.517527,126.894958,0,
21,37.53105,126.914911,7.5,
22,37.53105,126.914911,7,
23,37.53105,126.914911,6.5,
24,37.53105,126.914911,6,
25,37.53105,126.914911,5.5,
26,37.53105,126.914911,5,
27,37.53105,126.914911,4.5,
28,37.53105,126.914911,4,
29,37.53105,126.914911,3.5,
30,37.53105,126.914911,3,
31,37.53105,126.914911,2.5,
32,37.53105,126.914911,2,
33,37.53105,126.914911,1.5,
34,37.53105,126.914911,1,
35,37.53105,126.914911,0.5,
36,37.53105,126.914911,0,
37,37.52583,126.914911,0,
38,37.52191,126.914911,12.5,
39,37.52191,126.914911,12,
40,37.52191,126.903941,11.5,
41,37.52191,126.893081,11,
42,37.52191,126.893081,10.5,
43,37.52191,126.893081,10,
44,37.52191,126.893081,9.5,
45,37.52191,126.893081,9,
46,37.52191,126.893081,8.5,
47,37.52191,126.893081,8,
48,37.52191,126.893081,7.5,
1,37.52191,126.893081,7,
2,37.52191,126.893081,6.5,
3,37.52191,126.893081,6,
4,37.52191,126.893081,5.5,
5,37.52191,126.893081,5,
6,37.52191,126.893081,4.5,
7,37.52191,126.893081,4,
8,37.52191,126.893081,3.5,
9,37.52191,126.893081,3,
10,37.52191,126.893081,2.5,
11,37.52191,126.893081,2,
12,37.52191,126.893081,1.5,
13,37.52191,126.893081,1,
14,37.52191,126.893081,0.5,
15,37.52191,126.893081,0,
16,37.52643,126.904121,0,
17,37.53165,126.915011,9.5,
18,37.53165,126.915011,9,
19,37.53165,126.915011,8.5,
20,37.53165,126.915011,8,
21,37.53165,126.915011,7.5,
22,37.53165,126.915011,7,
23,37.53165,126.915011,6.5,
24,37.53165,126.915011,6,
25,37.53165,126.915011,5.5,
26,37.53165,126.915011,5,
27,37.53165,126.915011,4.5,
28,37.53165,126.915011,4,
29,37.53165,126.915011,3.5,
30,37.53165,126.915011,3,
31,37.53165,126.915011,2.5,
32,37.53165,126.915011,2,
33,37.53165,126.915011,1.5,
34,37.53165,126.915011,1,
35,37.53165,126.915011,0.5,
36,37.53165,126.915011,0,
37,37.52593,126.915011,0,
38,37.52131,126.915011,12.5,
39,37.52131,126.915011,12,
40,37.52131,126.904091,11.5,
41,37.52131,126.893241,11,
42,37.52131,126.893241,10.5,
43,37.52131,126.893241,10,
44,37.52131,126.893241,9.5,
45,37.52131,126.893241,9,
46,37.52131,126.893241,8.5,
47,37.52131,126.893241,8,
48,37.52131,126.893241,7.5,
1,37.52131,126.893241,7,
2,37.52131,126.893241,6.5,
3,37.52131,126.893241,6,
4,37.52131,126.893241,5.5,
5,37.52131,126.893241,5,
6,37.52131,126.893241,4.5,
7,37.52131,126.893241,4,
8,37.52131,126.893241,3.5,
9,37.52131,126.893241,3,
10,37.52131,126.893241,2.5,
11,37.52131,126.893241,2,
12,37.52131,126.893241,1.5,
13,37.52131,126.893241,1,
